study,study_id,cohort,measure,units,timepoint,timepoint_median,timepoint_range,timepoint_iqr,timepoint_sd,n_timepoints,inj_med,inj_iqr,inj_range,noninj_med,noninj_iqr,noninj_range,lsi_med,lsi_iqr,lsi_range,notes,graft_group,timepoint_mean,acl_n,female,inj_mean,inj_sd,noninj_mean,noninj_sd,lsi_mean,lsi_sd,group,graft,group_indep,group_indep_notes,timepoint_combo,combination_notes,ri,yi,vi,sei,zi,pval,ci.lb,ci.ub
Lee 2021,#9832,Lee 2021,quad isk con 60,lsi,5,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,quad,48,139,20,NA,NA,NA,NA,0.8991,0.14341262148081665,Group 1,QTPB,NA,NA,NA,NA,0.85,-0.10636101599140982,1.830391344161264e-4,0.013529195630787751,-7.861591989206593,3.792817373635679e-15,-0.13287775216755046,-0.07984427981526918
Lee 2021,#9832,Lee 2021,quad isk con 60,lsi,6,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,quad,60,139,20,NA,NA,NA,NA,0.8613,0.14800000000000002,Group 1,QTPB,NA,NA,NA,NA,0.85,-0.14931240318700914,2.124221186617651e-4,0.014574708184446271,-10.244623857810836,1.2511056080386304e-24,-0.177878306313705,-0.12074650006031329
Lee 2021,#9832,Lee 2021,quad isk con 180,lsi,1,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,quad,0.1,278,40,NA,NA,NA,NA,0.83565,0.15300742278912952,Group 1 + Group 1,QTPB,NA,NA,NA,NA,0.85,-0.17954541384720288,1.2059557406907817e-4,0.010981601616753276,-16.349656462978277,4.374391889009969e-60,-0.20106895750860612,-0.15802187018579963
Lee 2021,#9832,Lee 2021,quad isk con 180,lsi,2,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,quad,12,278,40,NA,NA,NA,NA,0.7983,0.15721995931017518,Group 1 + Group 1,QTPB,NA,NA,NA,NA,0.85,-0.22527081233038385,1.3952059016027532e-4,0.011811883429846204,-19.071540425227255,4.352917005464578e-81,-0.24842167844246785,-0.20211994621829985
Lee 2021,#9832,Lee 2021,quad isk con 180,lsi,3,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,quad,24,139,20,NA,NA,NA,NA,0.8286,0.15180728371487612,Group 1,QTPB,NA,NA,NA,NA,0.85,-0.1880177493388356,2.4147966286094176e-4,0.015539615917420282,-12.099253310891887,1.0657614949694235e-33,-0.2184748368705647,-0.1575606618071065
Lee 2021,#9832,Lee 2021,quad isk con 180,lsi,4,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,quad,36,139,20,NA,NA,NA,NA,0.8812000000000001,0.14551632210855248,Group 1,QTPB,NA,NA,NA,NA,0.85,-0.12647066405394888,1.961822186830441e-4,0.01400650629825454,-9.029422566975848,1.7258002108400435e-19,-0.1539229119477612,-0.09901841616013655
Lee 2021,#9832,Lee 2021,quad isk con 180,lsi,5,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,quad,48,139,20,NA,NA,NA,NA,0.9087999999999999,0.1423,Group 1,QTPB,NA,NA,NA,NA,0.85,-0.09563023101525021,1.7638366532584786e-4,0.013280951220671201,-7.200555850728981,5.996758760019165e-13,-0.12166041708819902,-0.0696000449423014
Lee 2021,#9832,Lee 2021,quad isk con 180,lsi,6,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,quad,60,139,20,NA,NA,NA,NA,0.8729,0.14629810845323551,Group 1,QTPB,NA,NA,NA,NA,0.85,-0.13593427724083296,2.020847934284207e-4,0.014215653112974468,-9.562295601935254,1.1517318709301745e-21,-0.1637964453589776,-0.1080721091226883
Lee 2021,#9832,Lee 2021,flex isk con 60,lsi,1,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,quad,0.1,278,40,NA,NA,NA,NA,0.8850999999999999,0.1468473155509049,Group 1 + Group 1,QTPB,NA,NA,NA,NA,0.85,-0.12205464600730592,9.90153543799456e-5,0.009950645927775021,-12.266002317157868,1.3789529211250123e-34,-0.1415575536486551,-0.10255173836595673
Lee 2021,#9832,Lee 2021,flex isk con 60,lsi,2,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,quad,12,278,40,NA,NA,NA,NA,0.8959999999999999,0.14551632210855248,Group 1 + Group 1,QTPB,NA,NA,NA,NA,0.85,-0.10981486600720669,9.487736261883353e-5,0.009740501148238398,-11.274046821201502,1.762773866789214e-29,-0.12890589744912498,-0.09072383456528839
Lee 2021,#9832,Lee 2021,flex isk con 60,lsi,3,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,quad,24,139,20,NA,NA,NA,NA,0.9314,0.13950627863799103,Group 1,QTPB,NA,NA,NA,NA,0.85,-0.07106644843386022,1.6139877735341099e-4,0.0127042818511481,-5.59389733843459,2.2202827014359294e-8,-0.09596638331155634,-0.04616651355616409
Lee 2021,#9832,Lee 2021,flex isk con 60,lsi,4,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,quad,36,139,20,NA,NA,NA,NA,1.0103,0.13,Group 1,QTPB,NA,NA,NA,NA,0.85,0.010247316451549499,1.1911630096470734e-4,0.01091404145881384,0.9389112630934789,0.34777630595904013,-0.011143811733502616,0.03163844463660161
Lee 2021,#9832,Lee 2021,flex isk con 60,lsi,5,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,quad,48,139,20,NA,NA,NA,NA,0.9717,0.13479587779523614,Group 1,QTPB,NA,NA,NA,NA,0.85,-0.02870816413674374,1.384439611142454e-4,0.011766221190945095,-2.4398796921170085,0.014692153951569208,-0.051769533905128104,-0.005646794368359374
Lee 2021,#9832,Lee 2021,flex isk con 60,lsi,6,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,quad,60,139,20,NA,NA,NA,NA,0.9904000000000001,0.13246843767734384,Group 1,QTPB,NA,NA,NA,NA,0.85,-0.009646377051805337,1.287030280962662e-4,0.011344735699709632,-0.8502954416163468,0.39516085026239145,-0.031881650437362026,0.01258889633375135
Lee 2021,#9832,Lee 2021,flex isk con 180,lsi,1,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,quad,0.1,278,40,NA,NA,NA,NA,0.94355,0.13977758164725373,Group 1 + Group 1,QTPB,NA,NA,NA,NA,0.85,-0.05810592140703237,7.894059776878126e-5,0.008884852152331027,-6.53988613550398,6.156568826998912e-11,-0.07551991163356436,-0.04069193118050038
Lee 2021,#9832,Lee 2021,flex isk con 180,lsi,2,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,quad,12,278,40,NA,NA,NA,NA,0.94895,0.13913449090674088,Group 1 + Group 1,QTPB,NA,NA,NA,NA,0.85,-0.05239916879920843,7.732824439219614e-5,0.008793647957031038,-5.958752164659062,2.5417121780068956e-9,-0.06963440208771349,-0.035163935510703376
Lee 2021,#9832,Lee 2021,flex isk con 180,lsi,3,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,quad,24,139,20,NA,NA,NA,NA,1.0495999999999999,0.12557976473510518,Group 1,QTPB,NA,NA,NA,NA,0.85,0.04840913920768741,1.0298569066225768e-4,0.010148186570134473,4.770225583963219,1.840197208840876e-6,0.02851905902183079,0.06829921939354404
Lee 2021,#9832,Lee 2021,flex isk con 180,lsi,4,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,quad,36,139,20,NA,NA,NA,NA,1.0334,0.12727885919540718,Group 1,QTPB,NA,NA,NA,NA,0.85,0.03285433687094728,1.0913419100817518e-4,0.010446731115912536,3.1449394558364117,0.001661212051398636,0.01237912012758478,0.05332955361430977
Lee 2021,#9832,Lee 2021,flex isk con 180,lsi,5,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,quad,48,139,20,NA,NA,NA,NA,0.9609000000000001,0.136,Group 1,QTPB,NA,NA,NA,NA,0.85,-0.03988493369891481,1.4411415170879248e-4,0.012004755378965141,-3.322427857947161,8.92377436508085e-4,-0.06341382188489997,-0.01635604551292965
Lee 2021,#9832,Lee 2021,flex isk con 180,lsi,6,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,quad,60,139,20,NA,NA,NA,NA,0.9703,0.1348,Group 1,QTPB,NA,NA,NA,NA,0.85,-0.03014997695088322,1.388522499401132e-4,0.011783558458297443,-2.558647887018627,0.01050801148378769,-0.05324532713886853,-0.007054626762897913
Li 2022,#11043,Li 2022,quad isk con 30,nm/kg,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,other,2.4015789473684213,57,23,64.84210526315789,32.23451426304476,171.05263157894737,46.51360056579135,NA,NA,Water-based training + Land-based training,not stated,NA,NA,NA,NA,0.85,-0.9700161312303182,0.0016011945950367614,0.04001492965177824,-24.241355405886893,8.156867174477763e-130,-1.0484439521917075,-0.8915883102689289
Li 2022,#11043,Li 2022,quad isk con 30,nm/kg,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,other,3.1200000000000006,57,23,92.36842105263158,48.04783017954511,184.05263157894737,44.21837895710318,NA,NA,Water-based training + Land-based training,not stated,NA,NA,NA,NA,0.85,-0.6894366011634098,0.002032470094760326,0.04508292464736872,-15.29263255558663,8.561804308582685e-53,-0.7777975097899855,-0.601075692536834
Li 2022,#11043,Li 2022,hs isk con 30,nm/kg,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,other,2.4015789473684213,57,23,43.526315789473685,19.41658464814284,87.15789473684211,28.405098557479967,NA,NA,Water-based training + Land-based training,not stated,NA,NA,NA,NA,0.85,-0.6943556399215137,0.0010185771673320325,0.031915155762302534,-21.75629801380042,6.0218039956437885e-105,-0.7569081957766126,-0.6318030840664148
Li 2022,#11043,Li 2022,hs isk con 30,nm/kg,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,other,3.1200000000000006,57,23,57.94736842105263,25.193126225670294,96.63157894736842,26.84321647412418,NA,NA,Water-based training + Land-based training,not stated,NA,NA,NA,NA,0.85,-0.5113704344577559,0.0010679090579918666,0.032678877856986865,-15.648347433950306,3.4095892498147095e-55,-0.5754198581126336,-0.44732101080287817
Li 2022,#11043,Li 2022,quad isk con 60,nm/kg,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,other,2.4015789473684213,57,23,53.1578947368421,24.685731472773185,151.05263157894737,44.44636456796293,NA,NA,Water-based training + Land-based training,not stated,NA,NA,NA,NA,0.85,-1.0443616989183617,0.0012270295602156613,0.035028981718223856,-29.81421804719581,2.55587759972567e-195,-1.1130172415011925,-0.975706156335531
Li 2022,#11043,Li 2022,quad isk con 60,nm/kg,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,other,3.1200000000000006,57,23,80.73684210526316,42.95160329445118,165.3684210526316,42.948736709738114,NA,NA,Water-based training + Land-based training,not stated,NA,NA,NA,NA,0.85,-0.7169808368883649,0.002027831523413995,0.045031450380972574,-15.921779796622216,4.474651501112172e-57,-0.8052408578066736,-0.6287208159700561
Li 2022,#11043,Li 2022,hs isk con 60,nm/kg,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,other,2.4015789473684213,57,23,33.421052631578945,18.88777700791578,75.10526315789474,28.415717614003643,NA,NA,Water-based training + Land-based training,not stated,NA,NA,NA,NA,0.85,-0.8097046185841449,0.0017375553977513206,0.04168399450330211,-19.424832678163845,4.759339898322633e-84,-0.8914037465423826,-0.7280054906259071
Li 2022,#11043,Li 2022,hs isk con 60,nm/kg,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,other,3.1200000000000006,57,23,50.89473684210526,24.641127213987996,82.36842105263158,26.21962976402234,NA,NA,Water-based training + Land-based training,not stated,NA,NA,NA,NA,0.85,-0.48144260752095924,0.001293638867045704,0.03596719153681177,-13.385604684430572,7.339758061524234e-41,-0.5519370075581641,-0.4109482074837543
Manchado 2022,#11087,Manchado 2022,quad mvic 60 hhd,lsi,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,102.5,97-108.6,NA,LSI Median 102.5 (IQR 97 to 108.6),hs,60,44,0,NA,NA,NA,NA,1.0051666666666668,0.08729872958833339,ST + ST-G,mixed,NA,NA,NA,NA,0.85,0.0051533652407948225,1.714300748385658e-4,0.013093130826451166,0.39359304578121435,0.6938815163171066,-0.020508699623920615,0.030815430105510258
Manchado 2022,#11087,Manchado 2022,hs mvic 30 prone hhd,lsi,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,88.3,84-96.5,NA,LSI Median 88.3 (IQR 84 to 96.5),hs,60,44,0,NA,NA,NA,NA,0.9238333333333334,0.08247726163373306,ST + ST-G,mixed,NA,NA,NA,NA,0.85,-0.0792235987903873,1.8114591038612455e-4,0.013459045671448053,-5.886271636513711,3.950049064849118e-9,-0.10560284357270519,-0.052844354008069416
Markstrom 2023,#11772,Markstrom 2023,single hop,m,1,13,NA,10.5 to 20.9,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,13,47,29,1.25,0.20999999999999996,1.27,0.20999999999999996,NA,NA,ACLR,HS,NA,NA,NA,NA,0.85,-0.01587334915629012,1.7746506029182288e-4,0.013321601266057428,-1.1915496372597776,0.2334378825541643,-0.041983207854165865,0.010236509541585621
Markstrom 2023,#11772,Markstrom 2023,vertical hop,m,1,13,NA,10.5 to 20.9,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,13,47,29,0.24,0.05,0.25,0.05,NA,NA,ACLR,HS,NA,NA,NA,NA,0.85,-0.040821994520255166,2.674349881796694e-4,0.016353439643685647,-2.496232927732562,0.012552014896091363,-0.07287414724522856,-0.008769841795281764
Markstrom 2023,#11772,Markstrom 2023,quad mvic 65,nm/kg,1,13,NA,10.5 to 20.9,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,13,47,29,2.69,0.64,2.84,0.62,NA,NA,ACLR,HS,NA,NA,NA,NA,0.85,-0.05426285855936686,3.397118145805683e-4,0.018431272733606008,-2.9440646527045633,0.0032393232261700104,-0.09038748930646975,-0.018138227812263978
Markstrom 2023,#11772,Markstrom 2023,hs mvic 65,nm/kg,1,13,NA,10.5 to 20.9,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,13,47,29,1.07,0.26,1.24,0.25,NA,NA,ACLR,HS,NA,NA,NA,NA,0.85,-0.14745273114313068,3.4913050322309775e-4,0.018685034204493654,-7.891488424873692,2.9860353096782133e-15,-0.18407472523383725,-0.1108307370524241
Mesnard 2022,#11123,Mesnard 2022,quad isk con 240,nm/kg,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,7,94,53,1,0.3642638769395214,NA,NA,0.7725851063829787,0.1929125608141705,Hamstrings + Hamstrings + Meniscal,HS,NA,NA,NA,NA,0.85,-0.2580131062034602,6.632854875154034e-4,0.025754329490697354,-10.01824203175844,1.2673709229336707e-23,-0.30849066445120477,-0.20753554795571558
Mesnard 2022,#11123,Mesnard 2022,hs isk con 240,nm/kg,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,7,94,53,0.8,0.2983827375444433,NA,NA,0.8598829787234042,0.1536790998433626,Hamstrings + Hamstrings + Meniscal,HS,NA,NA,NA,NA,0.85,-0.15095897024497185,3.3979975234714e-4,0.018433658137958945,-8.189311590525497,2.6272455671085626e-16,-0.18708827629869507,-0.11482966419124864
Mesnard 2022,#11123,Mesnard 2022,quad isk con 60,nm/kg,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,7,94,53,1.5372340425531914,0.5384134483919291,NA,NA,0.766308510638298,0.2250834505505379,Hamstrings + Hamstrings + Meniscal,HS,NA,NA,NA,NA,0.85,-0.26617043492325443,9.178082925161954e-4,0.030295351005000675,-8.785850834978582,1.5518541436432153e-18,-0.32554823179205505,-0.20679263805445378
Mesnard 2022,#11123,Mesnard 2022,hs isk con 60,nm/kg,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,7,94,53,1,0.33856115535303,NA,NA,0.8599255319148936,0.1552806158658978,Hamstrings + Hamstrings + Meniscal,HS,NA,NA,NA,NA,0.85,-0.15090948428041842,3.4688454329498105e-4,0.01862483673203556,-8.10259367379298,5.379968866981991e-16,-0.1874134934931468,-0.11440547506769005
Mesnard 2022,#11123,Mesnard 2022,hs isk ecc 30,nm/kg,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,7,94,53,1.3372340425531914,0.40080135925584326,NA,NA,0.763563829787234,0.1563472533301583,Hamstrings + Hamstrings + Meniscal,HS,NA,NA,NA,NA,0.85,-0.26975855626287626,4.460278361064443e-4,0.021119371110581025,-12.773039256255334,2.319186356959404e-37,-0.31115176301575076,-0.22836534951000176
Moran 2022a,#11152,Moran 2022a,quad isk con 90,nm/kg,1,NA,NA,NA,1.55,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,6.08,144,75,1.41,0.41,2.3,0.45,0.6220000000000001,0.16899999999999998,Group 1,mixed,NA,NA,NA,NA,0.85,-0.4893194185450271,1.8136708574598994e-4,0.013467259771237427,-36.3340001497622,4.70208994942842e-289,-0.5157147626670976,-0.4629240744229566
Moran 2022a,#11152,Moran 2022a,quad isk con 90,nm/kg,2,NA,NA,NA,2.31,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,9.6,144,75,1.76,0.43,2.35,0.43,0.755,0.146,Group 1,mixed,NA,NA,NA,NA,0.85,-0.28910151910600723,1.1926415182344238e-4,0.010920812782180747,-26.47252772043926,2.00856715946805e-154,-0.31050591884098616,-0.2676971193710283
Moran 2022a,#11152,Moran 2022a,hs isk con 90,nm/kg,1,NA,NA,NA,1.55,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,6.08,144,75,0.8999999999999999,0.27,0.99,0.28,0.92,0.19899999999999998,Group 1,mixed,NA,NA,NA,NA,0.85,-0.0953101798043249,1.7881537031368675e-4,0.01337218644476986,-7.127494086174867,1.022126633979122e-12,-0.12151918363062852,-0.06910117597802126
Moran 2022a,#11152,Moran 2022a,hs isk con 90,nm/kg,2,NA,NA,NA,2.31,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,9.6,144,75,1.03,0.28,1.03,0.24000000000000002,1,0.205,Group 1,mixed,NA,NA,NA,NA,0.85,0,1.424367151579896e-4,0.011934685381608917,0,1,-0.023391553514770146,0.023391553514770146
Moran 2022a,#11152,Moran 2022a,single hop,cm,1,NA,NA,NA,1.55,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,6.08,144,75,109.1,33.3,124.09999999999998,31.9,0.88,0.125,Group 1,mixed,NA,NA,NA,NA,0.85,-0.12882279937153632,1.795706758126671e-4,0.013400398345298064,-9.613355965402155,7.022213480912275e-22,-0.15508709750681066,-0.10255850123626198
Moran 2022a,#11152,Moran 2022a,single hop,cm,2,NA,NA,NA,2.31,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,9.6,144,75,125.5,31,131.8,27.7,0.95,0.1,Group 1,mixed,NA,NA,NA,NA,0.85,-0.04897986349656833,1.1758110246918891e-4,0.0108434820269685,-4.516986644580769,6.272585995874541e-6,-0.07023269773643397,-0.027727029256702687
Moran 2022a,#11152,Moran 2022a,triple hop,cm,1,NA,NA,NA,1.55,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,6.08,144,75,392,103.8,436.4,102.3,0.89,0.135,Group 1,mixed,NA,NA,NA,NA,0.85,-0.10729741416845312,1.357270566052128e-4,0.01165019556081411,-9.209923868518755,3.263563165658428e-20,-0.1301313778804972,-0.08446345045640904
Moran 2022a,#11152,Moran 2022a,triple hop,cm,2,NA,NA,NA,2.31,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,9.6,144,75,438.1,98.8,458,90.4,0.95,0.085,Group 1,mixed,NA,NA,NA,NA,0.85,-0.04442198929433215,9.82341502496672e-5,0.009911314254409815,-4.481947414246056,7.396497153695034e-6,-0.06384780827243385,-0.024996170316230457
Moran 2022a,#11152,Moran 2022a,6m timed hop,secs,1,NA,NA,NA,1.55,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,6.08,144,75,2.54,0.6700000000000002,2.34,0.512,0.92,0.138,Group 1,mixed,NA,NA,NA,NA,0.85,0.08201315166083528,1.3428895202000275e-4,0.011588311008080632,7.07723080642613,1.4706348825132574e-12,0.059300479443348195,0.10472582387832237
Moran 2022a,#11152,Moran 2022a,6m timed hop,secs,2,NA,NA,NA,2.31,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,9.6,144,75,2.35,0.56,2.23,0.41,0.95,0.098,Group 1,mixed,NA,NA,NA,NA,0.85,0.05241374268404035,1.1185865811287772e-4,0.010576325359635912,4.955761183754343,7.204766700744534e-7,0.03168452589037633,0.07314295947770437
Moran 2022b,#11153,Moran 2022b,quad isk con 90,nm/kg,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,6,284,157,1.55,0.47,NA,NA,0.695,0.17300000000000001,Overall,mixed,NA,NA,NA,NA,0.85,-0.363843433417345,2.1817463447420203e-4,0.014770735745865946,-24.632722409862218,5.637199373344404e-134,-0.3927935435044006,-0.33489332333028937
Moran 2022b,#11153,Moran 2022b,hs isk con 90,nm/kg,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,6,284,157,0.9,0.27,NA,NA,0.9309999999999999,0.18,Overall,mixed,NA,NA,NA,NA,0.85,-0.07149600170507005,1.3162164315451842e-4,0.011472647608748315,-6.231865925224769,4.609118819504144e-10,-0.09398197782553631,-0.04901002558460378
Moran 2022b,#11153,Moran 2022b,single hop,lsi,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,6,284,157,NA,NA,NA,NA,0.89,0.13,Overall,mixed,NA,NA,NA,NA,0.85,-0.11653381625595151,7.512566879626453e-5,0.00866750649242702,-13.444906716570623,3.2982145294462393e-41,-0.13352181681687555,-0.09954581569502746
Moran 2022b,#11153,Moran 2022b,triple hop,lsi,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,6,284,157,NA,NA,NA,NA,0.917,0.111,Overall,mixed,NA,NA,NA,NA,0.85,-0.08664780672567217,5.1592781944943274e-5,0.007182811562678174,-12.063215910590417,1.6520372697180192e-33,-0.10072585869625925,-0.07256975475508509
Moran 2022b,#11153,Moran 2022b,6m timed hop,lsi,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,flipped this as symmetry calc from inj/noninj (higher = worse),mixed,6,284,157,NA,NA,NA,NA,0.917,0.225,Overall,mixed,NA,NA,NA,NA,0.85,-0.08664780672567217,2.1198641230117307e-4,0.014559753167590894,-5.951186515891273,2.6620550401452393e-9,-0.1151843985579433,-0.05811121489340105
Murakami 2023,#11783,Murakami 2023,quad isk con 60,lsi,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,0.09999999999999999,78,30,NA,NA,NA,NA,0.7386923076923076,0.16785010379102347,R group + N group,mixed,NA,NA,NA,NA,0.85,-0.3028738078057011,6.619443390949799e-4,0.025728278976546018,-11.772019732909529,5.440612047358013e-32,-0.35330030798393036,-0.25244730762747186
Murakami 2023,#11783,Murakami 2023,quad isk con 60,lsi,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,5,78,30,NA,NA,NA,NA,0.6639999999999999,0.199246144188604,R group + N group,mixed,NA,NA,NA,NA,0.85,-0.4094731295057033,0.0011543807869925597,0.033976179699792025,-12.05177077363438,1.898274814009568e-33,-0.4760652180495566,-0.34288104096185
Murakami 2023,#11783,Murakami 2023,quad isk con 60,lsi,3,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,8,78,30,NA,NA,NA,NA,0.7788461538461539,0.19098453577997593,R group + N group,mixed,NA,NA,NA,NA,0.85,-0.24994174446893389,7.709007087004344e-4,0.02776509875185814,-9.00201172352059,2.2161888884615567e-19,-0.30436033804977386,-0.19552315088809394
Murakami 2023,#11783,Murakami 2023,quad isk con 60,lsi,4,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,12,78,30,NA,NA,NA,NA,0.8218461538461539,0.1591095005549108,R group + N group,mixed,NA,NA,NA,NA,0.85,-0.19620206221382225,4.805256426495811e-4,0.02192089511515397,-8.950458509250714,3.540088217234797e-19,-0.23916622714840402,-0.15323789727924048
Ohji 2021,#10026,Ohji 2021,single hop,cm/cm height,1,13.5,NA,13.0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,13.5,73,31,78.5,15.8,NA,NA,0.9890000000000001,0.066,All,mixed,NA,NA,NA,NA,0.85,-0.011060947359424835,6.100598277382075e-5,0.007810632674362605,-1.4161397444448987,0.15673459354042685,-0.026369506097647304,0.004247611378797634
Ohji 2021,#10026,Ohji 2021,quad isk con 60,lsi,1,13.5,NA,13.0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,13.5,73,31,NA,NA,NA,NA,0.9109999999999999,0.11900000000000001,All,mixed,NA,NA,NA,NA,0.85,-0.09321238172217881,2.337406829925536e-4,0.015288580149659208,-6.096863201796838,1.0817001035145522e-9,-0.12317744819026485,-0.06324731525409277
Ohji 2021,#10026,Ohji 2021,quad isk con 180,lsi,1,13.5,NA,13.0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,13.5,73,31,NA,NA,NA,NA,0.9009999999999999,0.092,All,mixed,NA,NA,NA,NA,0.85,-0.10425002137379924,1.4282466451686075e-4,0.011950927349660391,-8.723174221016556,2.7050958009845642e-18,-0.12767340856098833,-0.08082663418661015
Ohji 2021,#10026,Ohji 2021,hs isk con 60,lsi,1,13.5,NA,13.0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,13.5,73,31,NA,NA,NA,NA,0.92,0.10800000000000001,All,mixed,NA,NA,NA,NA,0.85,-0.08338160893905101,1.8877696351347854e-4,0.013739612931719675,-6.068701451301716,1.2894859704584042e-9,-0.11031075544674236,-0.056452462431359665
Ohji 2021,#10026,Ohji 2021,hs isk con 180,lsi,1,13.5,NA,13.0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,13.5,73,31,NA,NA,NA,NA,0.92,0.115,All,mixed,NA,NA,NA,NA,0.85,-0.08338160893905101,2.1404109589041095e-4,0.01463014339951632,-5.699302232526829,1.2029878918632272e-8,-0.11205616309075939,-0.05470705478734264
