study,study_id,cohort,measure,units,timepoint,timepoint_median,timepoint_range,timepoint_iqr,timepoint_sd,n_timepoints,inj_med,inj_iqr,inj_range,noninj_med,noninj_iqr,noninj_range,lsi_med,lsi_iqr,lsi_range,notes,graft_group,es_id,timepoint_mean,acl_n,female,inj_mean,inj_sd,noninj_mean,noninj_sd,lsi_mean,lsi_sd,group,graft,group_indep,group_indep_notes,timepoint_combo,combination_notes,ri,yi,vi,sei,zi,pval,ci.lb,ci.ub
Urabe 2002,#7612,Urabe 2002,hip add isk con 180,nm/kg,5,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,1701,12,44,20,1.48,0.21,1.55,0.23,NA,NA,Group 1,HS - ST,1,NA,0,NA,0.85,-0.046212843155131564,1.4451512396713051e-4,0.012021444337812761,-3.8442005682937554,1.2094605999747817e-4,-0.06977444109939754,-0.022651245210865596
Karanikas 2005,#6744,Karanikas 2005,quad isk con 60,nm,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,1736,11,21,NA,151.7,46,185.1,69.7,0.8207,0.1402,Surgical,mixed,1,NA,1,NA,0.85,-0.19899133322496526,0.0018871886262483116,0.04344178433545647,-4.580643642267516,4.635471109250759e-6,-0.2841356659466162,-0.1138470005033143
Karanikas 2005,#6744,Karanikas 2005,hs isk con 60,nm,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,1737,11,21,NA,115.1,29.1,128.4,30.8,0.9002,0.0917,Surgical,mixed,1,NA,1,NA,0.85,-0.10934907552802395,8.743574810838439e-4,0.029569536369105347,-3.69803145247395,2.172779715532704e-4,-0.1673043018510177,-0.05139384920503019
Karanikas 2005,#6744,Karanikas 2005,hip ext isk con 60,nm,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,1738,11,21,NA,217.6,52.4,228.8,66.1,0.9509000000000001,0.1429,Surgical,mixed,1,NA,1,NA,0.85,-0.0501897445238554,0.00110397268724452,0.033226084440459124,-1.5105524881752173,0.13090250683072746,-0.11531167337444195,0.014932184326731157
Karanikas 2005,#6744,Karanikas 2005,hip flex isk con 60,nm,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,1739,11,21,NA,122.3,34.1,131.7,38.6,0.9304000000000001,0.1752,Surgical,mixed,1,NA,1,NA,0.85,-0.07404956605610864,0.0011771253121305187,0.03430925985984715,-2.1582968084592933,0.030904762713301354,-0.14129447971763479,-0.0068046523945825
Karanikas 2005,#6744,Karanikas 2005,dflex isk con 60,nm,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,1740,11,21,NA,26.4,4.8,26.6,5.3,0.991,0.151,Surgical,mixed,1,NA,1,NA,0.85,-0.007547205635382966,5.319943830780047e-4,0.02306500342679369,-0.32721458981513435,0.7435055866824669,-0.052753781655191526,0.037659370384425586
Karanikas 2005,#6744,Karanikas 2005,calf isk con 60,nm,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,1741,11,21,NA,80.9,22.6,83.9,20.9,0.9611,0.1429,Surgical,mixed,1,NA,1,NA,0.85,-0.03641178940871446,0.0010377146450552648,0.03221357858194685,-1.130324261121376,0.25833961524527194,-0.09954924324248116,0.026725664425052233
Karanikas 2005,#6744,Karanikas 2005,quad mvic 0,nm,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,1742,11,21,NA,48.95,21.71,58.76,22.37,0.8301999999999999,0.4118,Surgical,mixed,1,NA,1,NA,0.85,-0.18266198232915704,0.002599966222159203,0.05098986391587256,-3.5823194709938506,3.405569553947185e-4,-0.2826002791808657,-0.08272368547744834
Karanikas 2005,#6744,Karanikas 2005,hs mvic 0,nm,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,1743,11,21,NA,132.33,35.6,151.29,45.9,0.8704999999999999,0.18469999999999998,Surgical,mixed,1,NA,1,NA,0.85,-0.13389972197178537,0.0012222339913900279,0.034960463260517986,-3.830032828054735,1.281261648578609e-4,-0.20242097084523636,-0.06537847309833437
Karanikas 2005,#6744,Karanikas 2005,quad mvic 45,nm,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,1744,11,21,NA,143.05,59.6,189.47,90.3,0.7615000000000001,0.1423,Surgical,mixed,1,NA,1,NA,0.85,-0.28103648114815144,0.0030078342780306064,0.05484372596779513,-5.124314152418807,2.986227298600983e-7,-0.388528208823014,-0.17354475347328888
Konishi 2010,#6381,Konishi 2010,quad isk con 60,nm,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,1745,12,52,25,57,20,62,22,NA,NA,Patient at 12 months,HS - ST,1,NA,0,NA,0.85,-0.08408311721054144,7.185987834319877e-4,0.02680669288502384,-3.1366464177875657,0.0017089208370286142,-0.13662326980981426,-0.03154296461126861
Konishi 2010,#6381,Konishi 2010,quad isk con 180,nm,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,1746,12,52,25,45,17,49,19,NA,NA,Patient at 12 months,HS - ST,1,NA,0,NA,0.85,-0.08515780834030683,8.470216390527368e-4,0.029103636182661725,-2.926019546349296,0.0034332936518690687,-0.14219988707748057,-0.02811572960313307
Landes 2010,#6165,Landes 2010,hs mvic 90 hhd,nm,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,1749,27.6,20,7,56.2,19,73.2,15,NA,NA,Group 1,HS ST/G,1,NA,1,NA,0.85,-0.2642786640676205,0.0019257578065210602,0.043883457094001384,-6.02228451376375,1.719722465811218e-9,-0.350288659488972,-0.17826866864626906
Landes 2010,#6165,Landes 2010,hs mvic 90 hhd,nm,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,other,1750,28.8,20,12,71.5,21,72.3,24,NA,NA,Group 2,TA,1,NA,1,NA,0.85,-0.011126679464756992,0.0015355678239548053,0.039186321898780005,-0.2839429404346163,0.7764541084611485,-0.08793045907295903,0.06567710014344504
Sutherland 2010,#7897,Sutherland 2010,single hop,NA,1,NA,96-180,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,52-152,LSI Range 52 - 152,quad,1756,120.1,79,16,NA,NA,NA,NA,0.95,0.20716401273382914,Group 1,BPTB,1,NA,0,NA,0.85,-0.05129329438755058,6.019415571651477e-4,0.024534497287801674,-2.0906600932497255,0.03655854471490346,-0.09938002545043749,-0.0032065633246636666
Aizawa 2022,#10412,Aizawa 2022,quad isk con 60,nm/kg,1,NA,NA,NA,0.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,1757,6.13,54,33,2.07,0.39,2.49,0.47,0.8373999999999999,0.1084,Group 1,mixed,1,NA,0,NA,0.85,-0.18473410319933867,1.9757192520794184e-4,0.014056028073675075,-13.142695947322355,1.8742805050557983e-39,-0.2122834119894257,-0.15718479440925162
Aizawa 2022,#10412,Aizawa 2022,hs isk con 60,nm/kg,1,NA,NA,NA,0.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,1758,6.13,54,33,1.08,0.25,1.29,0.42,0.8659,0.1655,Group 1,mixed,1,NA,0,NA,0.85,-0.17768117723745236,5.826780168757557e-4,0.024138724425200177,-7.360835399071792,1.8276281422380171e-13,-0.22499220774358203,-0.1303701467313227
Aizawa 2022,#10412,Aizawa 2022,quad isk con 180,nm/kg,1,NA,NA,NA,0.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,1759,6.13,54,33,1.45,0.26,1.78,0.31,0.8042,0.0966,Group 1,mixed,1,NA,0,NA,0.85,-0.20504980787151075,1.7398177171764782e-4,0.013190214998916728,-15.54560012011562,1.7041875440067462e-54,-0.23090215421772756,-0.17919746152529395
Aizawa 2022,#10412,Aizawa 2022,hs isk con 180,nm/kg,1,NA,NA,NA,0.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,1760,6.13,54,33,0.84,0.22,0.97,0.21,0.8732,0.1348,Group 1,mixed,1,NA,0,NA,0.85,-0.14389417966006918,3.53192033312553e-4,0.018793403984178943,-7.656632070550135,1.9087245460862198e-14,-0.18072857461597147,-0.10705978470416688
Aizawa 2022,#10412,Aizawa 2022,sebt anterior,cm/height,1,NA,NA,NA,0.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,1761,6.13,54,33,69.8,6.5,72,6.4,0.97,0.047,Group 1,mixed,1,NA,0,NA,0.85,-0.031032109247728524,4.631879714956435e-5,0.006805791441821028,-4.559662092646385,5.123599655440848e-6,-0.04437121535998866,-0.017693003135468385
Aizawa 2022,#10412,Aizawa 2022,single hop,cm/height,1,NA,NA,NA,0.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,1762,6.13,54,33,62.3,15.1,71.5,14.5,0.8959999999999999,0.165,Group 1,mixed,1,NA,0,NA,0.85,-0.13773602390655454,3.020810723460305e-4,0.017380479635097257,-7.924753907735516,2.2859859778650397e-15,-0.17180113802537703,-0.10367090978773205
Aizawa 2022,#10412,Aizawa 2022,lateral hop,cm/height,1,NA,NA,NA,0.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,1763,6.13,54,33,47.6,12.6,56.1,12,0.845,0.133,Group 1,mixed,1,NA,0,NA,0.85,-0.1643030512912763,3.623579826788385e-4,0.019035702841735013,-8.631309947276991,6.065327815323136e-18,-0.20161234328148367,-0.1269937593010689
Aizawa 2022,#10412,Aizawa 2022,medial hop,cm/height,1,NA,NA,NA,0.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,1764,6.13,54,33,52.1,13.7,58.4,12.4,0.895,0.161,Group 1,mixed,1,NA,0,NA,0.85,-0.11415094107486007,3.57648696904068e-4,0.018911602177078175,-6.036026985234325,1.5795485006983192e-9,-0.15121700023188256,-0.07708488191783758
Arumugam 2022,#10452,Arumugam 2022,quad mvic,nm/kg,1,NA,7-129,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,1781,18,33,25,2.56,0.55,NA,NA,NA,NA,ACLR,mixed,1,NA,1,Healthy controls to be combined,0.85,NA,NA,NA,NA,NA,NA,NA
Arumugam 2022,#10452,Arumugam 2022,hs mvic,nm/kg,1,NA,7-129,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,1782,18,33,25,1.05,0.23,NA,NA,NA,NA,ACLR,mixed,1,NA,1,Healthy controls to be combined,0.85,NA,NA,NA,NA,NA,NA,NA
Balki 2021,#9327,Balki 2021,quad mvic 90 hhd,kg/kg^0.67,1,NA,NA,NA,20.06,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,1787,35.22,46,0,0.43,0.11,NA,NA,NA,NA,ACLR,HS - ST/G,1,NA,0,NA,0.85,NA,NA,NA,NA,NA,NA,NA
Balki 2021,#9327,Balki 2021,hs mvic 90 hhd,kg/kg^0.67,1,NA,NA,NA,20.06,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,1788,35.22,46,0,0.24,0.07,NA,NA,NA,NA,ACLR,HS - ST/G,1,NA,0,NA,0.85,NA,NA,NA,NA,NA,NA,NA
Bodkin 2021,#9366,Bodkin 2021,quad mvic 90,nm/kg,1,NA,NA,NA,0.05,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,other,1791,5.96,120,63,1.14,0.52,NA,NA,0.643,0.212,ACLR,not stated,1,NA,0,NA,0.85,-0.44161055474451766,9.058755332177204e-4,0.030097766249635876,-14.672535864679336,9.666382250502892e-49,-0.5006010926089092,-0.38262001688012615
deSouzaBorges 2022,#10653,deSouzaBorges 2022,quad isk con 60,nm,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,quad,1920,0.1,44,0,178,58,195,50,NA,NA,Ipsilateral,PT - Ipsilateral,1,NA,1,NA,0.85,-0.09121600827166168,6.792201493725195e-4,0.026061852377997224,-3.4999817721579527,4.65289973330549e-4,-0.1422963003029358,-0.040135716240387566
deSouzaBorges 2022,#10653,deSouzaBorges 2022,quad isk con 60,nm,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,quad,1921,4,44,0,115.11,16.19,220.52,17.2,NA,NA,Ipsilateral,PT - Ipsilateral,1,NA,1,NA,0.85,-0.6501002007945121,1.6400357744509475e-4,0.012806388149868593,-50.76374331205812,0,-0.6752002603402951,-0.6250001412487292
Drigny 2022,#10681,Drigny 2022,quad isk con 60,nm/kg,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,1934,4,113,47,1.5,0.5,2.4,0.5,NA,NA,Group 1,mixed,1,NA,0,NA,0.85,-0.4700036292457356,3.226401179941003e-4,0.017962185779968436,-26.166282600744903,6.433110740368993e-151,-0.5052088664580912,-0.43479839203337994
Drigny 2022,#10681,Drigny 2022,quad isk con 60,nm/kg,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,1935,8,113,47,1.8,0.5,2.4,0.6,NA,NA,Group 1,mixed,1,NA,0,NA,0.85,-0.2876820724517809,1.9119414399650396e-4,0.013827297060398463,-20.805372965892637,3.869391180170714e-96,-0.3147830766936984,-0.2605810682098634
Drigny 2022,#10681,Drigny 2022,hs isk con 60,nm/kg,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,1936,4,113,47,1.1,0.4,1.3,0.3,NA,NA,Group 1,mixed,1,NA,0,NA,0.85,-0.1670540846631662,3.7901327585095177e-4,0.01946826329827475,-8.580841655144981,9.418145516291418e-18,-0.2052111795693277,-0.12889698975700473
Drigny 2022,#10681,Drigny 2022,hs isk con 60,nm/kg,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,1937,8,113,47,1.3,0.4,1.4,0.4,NA,NA,Group 1,mixed,1,NA,0,NA,0.85,-0.07410797215372172,2.3766955596188312e-4,0.015416535147752335,-4.807044607849277,1.5317782201659501e-6,-0.10432382580971218,-0.04389211849773127
Duckett 2021,#9523,Duckett 2021,quad mvic 90,nm/kg,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,1938,6.2,77,37,1.57,0.59,NA,NA,0.69,0.22,ACLR,mixed,1,NA,0,NA,0.85,-0.37106368139083207,0.0013202508476610557,0.03633525626249326,-10.21222139484012,1.748159929920313e-24,-0.4422794750343523,-0.29984788774731186
Duckett 2021,#9523,Duckett 2021,single hop,cm/height,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,1939,6.2,77,37,0.68,0.2,NA,NA,0.88,0.12,ACLR,mixed,1,NA,0,NA,0.85,-0.12783337150988489,2.414940431469357e-4,0.015540078608132448,-8.226044071809715,1.9349784379658155e-16,-0.15829136589874582,-0.09737537712102395
Ebert 2022a,#10694,Ebert 2022a,quad isk con 90,lsi,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,1942,92.4,69,25,NA,NA,NA,NA,0.9420000000000001,0.126,DB Hams,HS,1,NA,1,NA,0.85,-0.05975000440577393,2.5929264261536315e-4,0.016102566336313077,-3.71058893084831,2.0677763941206155e-4,-0.09131045448361465,-0.028189554327933214
Ebert 2022a,#10694,Ebert 2022a,hs isk con 90,lsi,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,1943,92.4,69,25,NA,NA,NA,NA,0.976,0.115,DB Hams,HS,1,NA,1,NA,0.85,-0.024292692569044587,2.0120879243930843e-4,0.014184808509081413,-1.7125851613359386,0.08678888509573429,-0.05209440637444145,0.003509021236352279
Ebert 2022a,#10694,Ebert 2022a,single hop,lsi,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,1944,92.4,69,25,NA,NA,NA,NA,0.983,0.10400000000000001,DB Hams,HS,1,NA,1,NA,0.85,-0.017146158834970514,1.6222229911383223e-4,0.012736651801546286,-1.3462061381696009,0.17823604605938853,-0.04210953764962842,0.007817219979687397
Ebert 2022a,#10694,Ebert 2022a,6m timed hop,lsi,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,1945,92.4,69,25,NA,NA,NA,NA,0.985,0.085,DB Hams,HS,1,NA,1,NA,0.85,-0.015113637810048184,1.0792356920048055e-4,0.010388626916030845,-1.4548253520131813,0.14571761775641368,-0.03547497241429205,0.005247696794195681
Ebert 2022a,#10694,Ebert 2022a,triple hop,lsi,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,1946,92.4,69,25,NA,NA,NA,NA,0.965,0.105,DB Hams,HS,1,NA,1,NA,0.85,-0.03562717764315116,1.7158324647174652e-4,0.013098978833166595,-2.7198438975214767,0.00653127410927832,-0.06130070439041019,-0.009953650895892136
Ebert 2022a,#10694,Ebert 2022a,triple crossover hop,lsi,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,1947,92.4,69,25,NA,NA,NA,NA,0.992,0.094,DB Hams,HS,1,NA,1,NA,0.85,-0.008032171697264267,1.301317505919257e-4,0.01140753043353055,-0.704111353817214,0.4813634299904134,-0.030390520499528735,0.0143261771050002
Ebert 2022a,#10694,Ebert 2022a,quad isk con 90,lsi,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,other,1948,94.8,67,22,NA,NA,NA,NA,0.9670000000000001,0.13699999999999998,DB Hams LARS,LARS + HS,1,NA,1,NA,0.85,-0.03355678352884264,2.995803911266295e-4,0.017308390772299703,-1.938758141660796,0.052530795254524365,-0.06748060607289547,3.670390152101799e-4
Ebert 2022a,#10694,Ebert 2022a,hs isk con 90,lsi,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,other,1949,94.8,67,22,NA,NA,NA,NA,0.951,0.11599999999999999,DB Hams LARS,LARS + HS,1,NA,1,NA,0.85,-0.05024121643674679,2.220650141867627e-4,0.014901845999296956,-3.3714760197573566,7.476654744170341e-4,-0.07944829789853111,-0.021034134974962468
Ebert 2022a,#10694,Ebert 2022a,single hop,lsi,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,other,1950,94.8,67,22,NA,NA,NA,NA,0.9690000000000001,0.081,DB Hams LARS,LARS + HS,1,NA,1,NA,0.85,-0.03149066709137074,1.0429120393107738e-4,0.010212306494180312,-3.0835998811156253,0.002045124465930489,-0.05150642001904865,-0.011474914163692826
Ebert 2022a,#10694,Ebert 2022a,6m timed hop,lsi,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,other,1951,94.8,67,22,NA,NA,NA,NA,0.988,0.076,DB Hams LARS,LARS + HS,1,NA,1,NA,0.85,-0.012072581234269249,8.83158173628897e-5,0.009397649565869633,-1.2846383715045544,0.19891868332595525,-0.030491635922702202,0.006346473454163705
Ebert 2022a,#10694,Ebert 2022a,triple hop,lsi,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,other,1952,94.8,67,22,NA,NA,NA,NA,0.9690000000000001,0.076,DB Hams LARS,LARS + HS,1,NA,1,NA,0.85,-0.03149066709137074,9.181313731228516e-5,0.009581917204416096,-3.2864682943469163,0.001014521940958742,-0.050270879714871,-0.012710454467870475
Ebert 2022a,#10694,Ebert 2022a,triple crossover hop,lsi,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,other,1953,94.8,67,22,NA,NA,NA,NA,0.955,0.094,DB Hams LARS,LARS + HS,1,NA,1,NA,0.85,-0.046043938501406846,1.4460195391017284e-4,0.01202505525601329,-3.829000160176558,1.286649232129974e-4,-0.06961261371529698,-0.02247526328751672
Faleide 2021,#9561,Faleide 2021,quad isk con 60,lsi,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,1954,9,103,58,NA,NA,NA,NA,0.833,0.14800000000000002,Group 1,mixed,1,NA,0,NA,0.85,-0.1827216368152944,3.064758112245004e-4,0.017506450560422018,-10.437389131774388,1.673500955997335e-25,-0.2170336494108526,-0.14840962421973622
Faltstrom 2021,#9563,Faltstrom 2021,sebt anterior,cm/leg length,1,NA,NA,NA,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,combined no new acl and new acl groups from paper,mixed,1955,19,117,117,83.76,5.99,84.52,6.28,0.9948,0.0311,ACLR,mixed,1,NA,0,NA,0.85,-0.009032626185574467,1.3691100668555443e-5,0.0037001487360044656,-2.4411521887436813,0.014640483501564546,-0.016284784445584625,-0.001780467925564311
Faltstrom 2021,#9563,Faltstrom 2021,sebt composite,cm/leg length,1,NA,NA,NA,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,combined no new acl and new acl groups from paper,mixed,1956,19,117,117,92,6.22,92.76,5.99,1,0.02785,ACLR,mixed,1,NA,0,NA,0.85,-0.008226935338290668,1.1273130688723093e-5,0.0033575483151733043,-2.450280551768031,0.01427449448550833,-0.01480760911238348,-0.0016462615641978538
Faltstrom 2021,#9563,Faltstrom 2021,single hop,cm,1,NA,NA,NA,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,combined no new acl and new acl groups from paper,mixed,1957,19,117,117,121.68,20.15,123.44,18.84,0.98,0.0821,ACLR,mixed,1,NA,0,NA,0.85,-0.014360560103867874,6.624471993072996e-5,0.008139085939510037,-1.7643947011490044,0.07766554968195578,-0.030312875412383894,0.001591755204648146
Faltstrom 2021,#9563,Faltstrom 2021,side hop,reps,1,NA,NA,NA,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,combined no new acl and new acl groups from paper,mixed,1958,19,117,117,34.15,15.19,37.43,13.68,0.9344,0.214,ACLR,mixed,1,NA,0,NA,0.85,-0.09170993589953856,4.7061440855611847e-4,0.021693649037359264,-4.227501594664973,2.363005008275427e-5,-0.13422870670601472,-0.04919116509306239
Felix 2022,#10726,Felix 2022,single hop,lsi,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,other,1963,0.1,34,7,NA,NA,NA,NA,0.87,0.17,ACL group,not stated,1,NA,0,NA,0.85,-0.13926206733350766,0.0011230017175320388,0.03351121778646725,-4.15568506703882,3.2431430273176506e-5,-0.20494284727306153,-0.07358128739395378
Felix 2022,#10726,Felix 2022,single hop,lsi,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,other,1964,12,34,7,NA,NA,NA,NA,0.96,0.12,ACL group,not stated,1,NA,0,NA,0.85,-0.040821994520255166,4.5955882352941176e-4,0.021437323142813606,-1.9042486903939706,0.056877803157225175,-0.08283837580511683,0.0011943867646065018
Felix 2022,#10726,Felix 2022,quad isk con 60,lsi,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,other,1965,0.1,34,7,NA,NA,NA,NA,0.74,0.15,ACL group,not stated,1,NA,0,NA,0.85,-0.3011050927839216,0.0012084819318523613,0.03476322671807612,-8.661597935825489,4.6519660979549325e-18,-0.36923976513775136,-0.23297042043009186
Felix 2022,#10726,Felix 2022,quad isk con 60,lsi,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,other,1966,12,34,7,NA,NA,NA,NA,0.91,0.14,ACL group,not stated,1,NA,0,NA,0.85,-0.09431067947124129,6.961364427427776e-4,0.02638439771423213,-3.5744867285853843,3.5091561061640383e-4,-0.14602314874491718,-0.0425982101975654
Felix 2022,#10726,Felix 2022,hs isk con 60,lsi,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,other,1967,0.1,34,7,NA,NA,NA,NA,0.88,0.18,ACL group,not stated,1,NA,0,NA,0.85,-0.12783337150988489,0.0012305542051531356,0.035079256051876805,-3.644130061391241,2.6829772960413034e-4,-0.19658744997602215,-0.05907929304374762
Felix 2022,#10726,Felix 2022,hs isk con 60,lsi,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,other,1968,12,34,7,NA,NA,NA,NA,0.91,0.15,ACL group,not stated,1,NA,0,NA,0.85,-0.09431067947124129,7.991362225363517e-4,0.028268997550962995,-3.336187613346359,8.493582362400045e-4,-0.14971689655017975,-0.03890446239230284
Gauthier 2022,#10765,Gauthier 2022,quad isk con 60 ,nm/kg,1,NA,NA,NA,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,1972,8,303,91,129,45,NA,NA,0.74,NA,Group 1,mixed,1,NA,0,NA,0.85,-0.3011050927839216,NA,NA,NA,NA,NA,NA
Gauthier 2022,#10765,Gauthier 2022,hs isk con 60,nm/kg,1,NA,NA,NA,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,1973,8,303,91,91,32,NA,NA,0.92,NA,Group 1,mixed,1,NA,0,NA,0.85,-0.08338160893905101,NA,NA,NA,NA,NA,NA
Gauthier 2022,#10765,Gauthier 2022,hs isk ecc 90,nm/kg,1,NA,NA,NA,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,1974,8,303,91,112,39,NA,NA,0.87,NA,Group 1,mixed,1,NA,0,NA,0.85,-0.13926206733350766,NA,NA,NA,NA,NA,NA
Gauthier 2022,#10765,Gauthier 2022,triple hop,m,1,NA,NA,NA,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,1975,8,303,91,3.9,1.4,NA,NA,0.85,NA,Group 1,mixed,1,NA,0,NA,0.85,-0.16251892949777494,NA,NA,NA,NA,NA,NA
Gauthier 2022,#10765,Gauthier 2022,side hop,reps,1,NA,NA,NA,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,1976,8,303,91,38.7,18.2,NA,NA,0.9,NA,Group 1,mixed,1,NA,0,NA,0.85,-0.10536051565782628,NA,NA,NA,NA,NA,NA
Hart 2022,#10826,Hart 2022,quad isk con 60,nm/kg,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,quad,1993,9,297,0,235,53,240,55,NA,NA,BPTB,BPTB,1,NA,1,NA,0.85,-0.02105340919783238,5.225094467807361e-5,0.007228481491853847,-2.9125632017676972,0.0035847564936490805,-0.03522097258478028,-0.006885845810884483
Hart 2022,#10826,Hart 2022,hs isk con 60,nm/kg,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,quad,1994,9,297,0,152,30,154,31,NA,NA,BPTB,BPTB,1,NA,1,NA,0.85,-0.013072081567352775,4.01833304828069e-5,0.006339032298608905,-2.06215727441891,0.039192764949408196,-0.025496356569462378,-6.478065652431707e-4
Hart 2022,#10826,Hart 2022,quad isk con 60,nm/kg,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,1995,9,60,0,251,43,257,43,NA,NA,HT,HS,1,NA,1,NA,0.85,-0.02362314576343594,1.4358438826074537e-4,0.01198267033097153,-1.971442517481045,0.04867328186552575,-0.04710874805075679,-1.3754347611509565e-4
